,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,match
63,6741,1,2,0,2.0,13.0,4.0,1.0,7.0,2.0,7.0,31.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,1.0,1.0,50273.24953865633,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
64,6740,1,2,0,1.0,13.0,4.0,1.0,7.0,2.0,7.0,18.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,1.0,1.0,44374.345347279166,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
65,6739,1,2,0,2.0,13.0,4.0,1.0,7.0,2.0,7.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,1.0,1.0,34519.47182328182,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,1
66,6738,1,2,0,6.0,13.0,4.0,1.0,7.0,2.0,7.0,23.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,1.0,1.0,60507.93520602882,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
67,6737,1,2,0,2.0,13.0,4.0,1.0,7.0,2.0,7.0,8.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,1.0,1.0,41190.35450142663,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
68,6736,1,2,1,4.0,13.0,4.0,1.0,7.0,2.0,7.0,11.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,1.0,1.0,45040.58607418428,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
69,6735,1,2,1,4.0,13.0,4.0,1.0,7.0,2.0,7.0,49.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,1.0,1.0,56920.534281385655,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,0
70,6734,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,67.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,5.0,9.0,6.272907157081482,28.0,2.0,2.0,41922.50718522617,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,1
71,6733,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,28.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,2.0,2.0,45141.666097146765,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,1
72,6732,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,34.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,2.0,2.0,45562.7297699503,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
73,6731,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,32.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,2.0,2.0,42215.57314524114,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
74,6730,1,2,0,1.0,8.0,3.0,1.0,4.0,3.0,7.0,23.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,2.0,2.0,40486.88979125493,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
75,6729,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,28.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,2.0,2.0,41214.35923384203,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
76,6728,1,2,0,6.0,8.0,3.0,1.0,4.0,3.0,7.0,53.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,2.0,2.0,26705.999999999993,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,1
77,6727,1,2,0,2.0,8.0,3.0,1.0,4.0,3.0,7.0,32.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,2.0,2.0,41917.34777866764,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,1
78,6726,1,2,0,4.0,8.0,3.0,1.0,4.0,3.0,7.0,25.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,2.0,2.0,44738.60412373111,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
79,6725,1,2,0,4.0,8.0,3.0,1.0,4.0,3.0,7.0,14.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,2.0,2.0,44281.95611373907,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0,0
80,6724,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,48.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,7.0,6.0,7.0,6.440639835923275,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,1
81,6723,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,39.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
82,6722,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,15.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
83,6721,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,6.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
84,6720,1,2,0,1.0,13.0,2.0,2.0,5.0,2.0,9.0,15.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,5.0,8.0,7.0,7.0,7.000000000000001,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
85,6719,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
86,6718,1,2,0,6.0,13.0,2.0,2.0,5.0,2.0,9.0,13.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
87,6717,1,2,1,2.0,13.0,2.0,2.0,5.0,2.0,9.0,-8.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,1
88,6716,1,2,0,4.0,13.0,2.0,2.0,5.0,2.0,9.0,-6.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
89,6715,1,2,0,4.0,13.0,2.0,2.0,5.0,2.0,9.0,27.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,0
90,6714,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,26.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,7.0,8.0,8.0,9.0,3.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
91,6713,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,-22.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,10.0,2.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
92,6712,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,-8.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,9.0,7.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
93,6711,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,11.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
94,6710,1,2,0,1.0,8.0,2.0,2.0,4.0,2.0,7.0,-27.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
95,6709,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,14.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
96,6708,1,2,0,6.0,8.0,2.0,2.0,4.0,2.0,7.0,13.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
97,6707,1,2,1,2.0,8.0,2.0,2.0,4.0,2.0,7.0,-23.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
98,6706,1,2,0,4.0,8.0,2.0,2.0,4.0,2.0,7.0,-3.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,7.0,4.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
99,6705,1,2,0,4.0,8.0,2.0,2.0,4.0,2.0,7.0,33.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,8.0,2.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,0
100,6704,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,59.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,6.3438828535514125,7.0,6.069407218386759,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
101,6703,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,38.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,10.0,4.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
102,6702,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,35.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,10.0,7.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
103,6701,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,-2.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
104,6700,1,2,0,1.0,13.0,3.0,2.0,6.0,2.0,9.0,56.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,7.645650266269683,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
105,6699,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
106,6698,1,2,0,6.0,13.0,3.0,2.0,6.0,2.0,9.0,2.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
107,6697,1,2,0,2.0,13.0,3.0,2.0,6.0,2.0,9.0,23.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
108,6696,1,2,0,4.0,13.0,3.0,2.0,6.0,2.0,9.0,14.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,6.0,9.0,9.0,8.0,8.0,5.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
109,6695,1,2,0,4.0,13.0,3.0,2.0,6.0,2.0,9.0,38.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,8.0,2.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,0
110,6694,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,45.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,3.0,9.0,9.0,3.0,9.0,0.0,25.0,1.0,1.0,55396.19677828075,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
111,6693,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,36.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,3.0,6.0,2.0,2.0,2.0,25.0,1.0,1.0,63819.68894019657,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
112,6692,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,-6.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,10.0,7.0,10.0,7.0,25.0,1.0,1.0,51741.191809425196,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,1
113,6691,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,-5.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,10.0,8.0,7.0,25.0,1.0,1.0,63587.497902231255,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
114,6690,1,2,0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,14.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,8.0,5.0,9.0,7.0,25.0,1.0,1.0,59804.36263853604,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
115,6689,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,35.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,8.0,5.0,25.0,1.0,1.0,56070.92021944796,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
116,6688,1,2,0,6.0,1.0,2.0,4.0,6.0,1.0,1.0,26.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,6.0,5.0,25.0,1.0,1.0,69487.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,1
117,6687,1,2,1,2.0,1.0,2.0,4.0,6.0,1.0,1.0,-11.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,25.0,1.0,1.0,56645.705587659824,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,1
118,6686,1,2,0,4.0,1.0,2.0,4.0,6.0,1.0,1.0,-6.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,7.0,2.0,25.0,1.0,1.0,60286.675778866615,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,1
119,6685,1,2,0,4.0,1.0,2.0,4.0,6.0,1.0,1.0,15.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,7.0,8.0,6.0,8.0,1.0,25.0,1.0,1.0,63466.34824191778,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,0
120,6684,1,2,1,2.0,1.0,2.0,2.0,7.0,1.0,1.0,-9.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,6.0,7.0,8.0,9.0,6.6437798742087475,24.0,4.0,2.0,30828.652421852337,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,0
121,6683,1,2,1,2.0,1.0,2.0,2.0,7.0,1.0,1.0,4.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,5.0,4.0,5.0,6.0,6.0,6.0,24.0,4.0,2.0,36370.59829172763,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,0
122,6682,1,2,1,2.0,1.0,2.0,2.0,7.0,1.0,1.0,14.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,8.0,9.0,8.0,24.0,4.0,2.0,54384.27057258753,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,1
123,6681,1,2,1,2.0,1.0,2.0,2.0,7.0,1.0,1.0,-5.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,4.0,2.0,35799.321057991634,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,0
124,6680,1,2,0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,10.0,7.0,10.0,9.0,10.0,24.0,4.0,2.0,60410.18633468498,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,1
125,6679,1,2,1,2.0,1.0,2.0,2.0,7.0,1.0,1.0,-11.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,6.0,5.0,6.0,24.0,4.0,2.0,23611.0239398896,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,0
126,6678,1,2,0,6.0,1.0,2.0,2.0,7.0,1.0,1.0,-11.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,4.0,4.0,5.0,3.0,7.0,24.0,4.0,2.0,31917.735731535686,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,0
