,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,match,samerace,race_o,dec_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
53,6751.0,448.0,9.0,7.0,436.0,0.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,4.999999999999999,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,1,1,2.0,1,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
54,6750.0,448.0,9.0,6.0,435.0,73.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,9.0,9.0,10.0,10.0,9.0,3.4914805834143334,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.000000000000001,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,1,0,1.0,1,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
55,6749.0,448.0,9.0,5.0,434.0,16.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,5.0,7.0,7.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,0,1,2.0,0,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
56,6748.0,448.0,9.0,4.0,433.0,41.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,5.0,5.0,8.0,5.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,0,0,6.0,0,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
57,6747.0,448.0,9.0,3.0,432.0,69.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,6.0,8.0,7.0,9.0,5.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,4.999999999999999,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,0,1,2.0,1,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
58,6746.0,448.0,9.0,2.0,431.0,3.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,9.0,8.0,9.0,9.0,5.0,2.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,1,0,4.0,1,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
59,6745.0,448.0,9.0,1.0,430.0,-42.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,6.0,8.0,8.0,9.0,9.0,4.0,22.0,1.0,1.0,55080.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,18,2,17,0,0,4.0,0,1.0,2.0,New York City,"10,021",1.0,2.0,1.0,7.0
60,6744.0,447.0,8.0,10.0,439.0,49.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,3.0,9.0,0.0,26.0,1.0,1.0,73359.1792336434,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,2.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
61,6743.0,447.0,8.0,9.0,438.0,35.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,3.0,4.0,2.0,9.0,4.0,26.0,1.0,1.0,55079.99999999999,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,2.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
62,6742.0,447.0,8.0,8.0,437.0,34.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,8.0,10.0,7.0,10.0,7.0,26.0,1.0,1.0,55080.00000000001,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,2.0,1,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
63,6741.0,447.0,8.0,7.0,436.0,31.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,1.0,1.0,55080.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,2.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
64,6740.0,447.0,8.0,6.0,435.0,18.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,1.0,1.0,55079.99999999999,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,1.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
65,6739.0,447.0,8.0,5.0,434.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,1.0,1.0,55080.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,1,0,2.0,1,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
66,6738.0,447.0,8.0,4.0,433.0,23.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,1.0,1.0,55079.99999999999,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,6.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
67,6737.0,447.0,8.0,3.0,432.0,8.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,1.0,1.0,55080.00000000001,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,0,2.0,1,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
68,6736.0,447.0,8.0,2.0,431.0,11.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,1.0,1.0,55080.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,1,4.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
69,6735.0,447.0,8.0,1.0,430.0,49.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,1.0,1.0,55080.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,15.0,30.0,25.0,20.0,0.0,10.0,1,16,2,17,0,1,4.0,0,13.0,4.0,India,"110,003",1.0,7.0,2.0,7.0
70,6734.0,446.0,7.0,10.0,439.0,67.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,5.0,9.0,2.300765753282329,28.0,2.0,2.0,74515.30778760431,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,1,0,2.0,1,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
71,6733.0,446.0,7.0,9.0,438.0,28.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,2.0,2.0,90225.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,1,0,2.0,1,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
72,6732.0,446.0,7.0,8.0,437.0,34.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,2.0,2.0,73764.14127007662,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,2.0,1,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
73,6731.0,446.0,7.0,7.0,436.0,32.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,2.0,2.0,90224.99999999999,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,2.0,0,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
74,6730.0,446.0,7.0,6.0,435.0,23.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,2.0,2.0,90225.00000000001,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,1.0,0,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
75,6729.0,446.0,7.0,5.0,434.0,28.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,2.0,2.0,72896.47666195472,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,2.0,0,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
76,6728.0,446.0,7.0,4.0,433.0,53.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,2.0,2.0,71891.66608726796,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,1,0,6.0,1,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
77,6727.0,446.0,7.0,3.0,432.0,32.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,2.0,2.0,72786.41311048584,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,1,0,2.0,1,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
78,6726.0,446.0,7.0,2.0,431.0,25.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,2.0,2.0,90225.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,4.0,0,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
79,6725.0,446.0,7.0,1.0,430.0,14.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,2.0,2.0,90225.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,30.0,20.0,25.0,15.0,10.0,0.0,1,14,2,17,0,0,4.0,0,8.0,3.0,"Bogota, Colombia",0,1.0,4.0,3.0,7.0
80,6724.0,445.0,6.0,10.0,439.0,48.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,7.0,6.0,7.0,3.448639177003107,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.0,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,1,1,2.0,1,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
81,6723.0,445.0,6.0,9.0,438.0,39.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,12.999999999999998,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,1,2.0,1,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
82,6722.0,445.0,6.0,8.0,437.0,15.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.0,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,1,2.0,1,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
83,6721.0,445.0,6.0,7.0,436.0,6.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.000000000000002,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,1,2.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
84,6720.0,445.0,6.0,6.0,435.0,15.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,5.0,8.0,7.0,7.0,7.402451544985741,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.0,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,0,1.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
85,6719.0,445.0,6.0,5.0,434.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,12.999999999999998,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,1,2.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
86,6718.0,445.0,6.0,4.0,433.0,13.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.000000000000002,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,0,6.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
87,6717.0,445.0,6.0,3.0,432.0,-8.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,12.999999999999998,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,1,1,2.0,1,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
88,6716.0,445.0,6.0,2.0,431.0,-6.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.000000000000002,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,0,4.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
89,6715.0,445.0,6.0,1.0,430.0,27.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,1.0,1.0,90225.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,13.000000000000002,40.0,12.0,18.0,12.0,6.0,12.0,1,12,2,17,0,0,4.0,0,13.0,2.0,"Burlington, Vermont","11,576",2.0,5.0,2.0,9.0
90,6714.0,444.0,5.0,10.0,439.0,26.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,7.0,8.0,8.0,9.0,3.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,1,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
91,6713.0,444.0,5.0,9.0,438.0,-22.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,10.0,2.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,0,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
92,6712.0,444.0,5.0,8.0,437.0,-8.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,9.0,7.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,1,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
93,6711.0,444.0,5.0,7.0,436.0,11.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.000000000000002,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,0,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
94,6710.0,444.0,5.0,6.0,435.0,-27.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,0,1.0,1,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
95,6709.0,444.0,5.0,5.0,434.0,14.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,12.999999999999998,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,0,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
96,6708.0,444.0,5.0,4.0,433.0,13.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,0,6.0,0,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
97,6707.0,444.0,5.0,3.0,432.0,-23.0,28.0,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,1,2.0,1,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
98,6706.0,444.0,5.0,2.0,431.0,-3.0,27.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,7.0,4.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,0,4.0,1,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
99,6705.0,444.0,5.0,1.0,430.0,33.0,22.0,10.0,25.0,15.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,8.0,2.0,26.0,5.0,1.0,41737.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,13.0,50.0,10.0,10.0,30.0,0.0,0.0,1,10,2,17,0,0,4.0,0,8.0,2.0,"Los Angeles, CA","10,016",2.0,4.0,2.0,7.0
100,6704.0,443.0,4.0,10.0,439.0,59.0,29.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,5.558611286190106,7.0,3.2883289027377085,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.000000000000002,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,2.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
101,6703.0,443.0,4.0,9.0,438.0,38.0,23.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,10.0,4.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.0,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,2.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
102,6702.0,443.0,4.0,8.0,437.0,35.0,23.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,10.0,7.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.0,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,2.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
103,6701.0,443.0,4.0,7.0,436.0,-2.0,23.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.000000000000002,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,2.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
104,6700.0,443.0,4.0,6.0,435.0,56.0,22.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,5.501845021241578,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.000000000000002,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,1.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
105,6699.0,443.0,4.0,5.0,434.0,13.0,27.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.0,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,2.0,0,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
106,6698.0,443.0,4.0,4.0,433.0,2.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,27.0,1.0,3.0,27794.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,13.000000000000002,30.0,25.0,10.0,20.0,0.0,15.0,1,8,2,17,0,0,6.0,1,13.0,3.0,New York,"17,403",2.0,6.0,2.0,9.0
