,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
66,6871,0,2,0,4,15.0,2,1,3,2,6.0,22.0,25.0,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,5.0,3.0,10.0,1.0,25.94762937284578,1.0,1.0,56893.69515587534,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.693738762332626,20.0,20.0,20.0,20.0,5.0,15.0
67,6872,0,2,0,4,15.0,2,1,3,2,6.0,-24.0,26.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,6.0,5.0,4.0,25.185378847026104,1.0,1.0,58132.80032823885,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.269095821096722,20.0,20.0,20.0,20.0,5.0,15.0
68,6873,0,2,1,2,15.0,2,1,3,2,6.0,35.0,26.0,25.0,25.0,25.0,13.0,12.0,0.0,8.0,7.0,8.0,8.0,8.001500162549814,4.370218475205395,28.30999875622411,1.0,1.0,56029.8935031678,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.680361181239893,20.0,20.0,20.0,20.0,5.0,15.0
69,6874,0,2,0,6,15.0,2,1,3,2,6.0,23.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,6.0,7.0,8.0,7.0,22.684416631992917,1.0,1.0,45367.6672472322,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.684416631992917,20.0,20.0,20.0,20.0,5.0,15.0
70,6875,0,2,1,2,15.0,2,1,3,2,6.0,46.0,23.0,23.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,8.0,7.0,8.0,6.0,25.61067214530937,1.0,1.0,50321.310001441576,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.7404480968729117,20.0,20.0,20.0,20.0,5.0,15.0
71,6876,0,2,1,2,15.0,2,1,3,2,6.0,54.0,29.0,30.0,20.0,20.0,20.0,10.0,0.0,9.0,5.0,7.0,4.0,6.0,3.0,23.64474743178283,1.0,1.0,57612.64195506849,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.289494863565659,20.0,20.0,20.0,20.0,5.0,15.0
72,6877,0,2,0,4,15.0,2,1,3,2,6.0,54.0,22.0,20.0,5.0,25.0,25.0,5.0,20.0,9.0,8.0,9.0,8.0,8.0,7.0,27.74242551806785,1.0,1.0,56507.00677278622,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.612709617602401,20.0,20.0,20.0,20.0,5.0,15.0
73,6878,0,2,1,2,15.0,2,1,3,2,6.0,2.0,32.0,50.0,0.0,10.0,30.0,0.0,10.0,5.453364259659,5.533679214882071,5.696890574216045,6.090671722648135,5.556992507766063,5.430050966775009,24.515547128919774,1.0,1.0,49022.8935096151,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.2435263145570445,20.0,20.0,20.0,20.0,5.0,15.0
74,6879,0,2,1,2,15.0,2,1,3,2,6.0,8.0,22.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,6.0,7.0,24.643881119372576,1.0,1.0,60073.49907367281,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.9793060814340544,20.0,20.0,20.0,20.0,5.0,15.0
75,6880,0,2,1,2,15.0,2,1,3,2,6.0,45.0,24.0,20.0,15.0,20.0,20.0,15.0,10.0,8.551967316311142,7.72401634184443,7.44803268368886,7.827950974466712,7.72401634184443,5.703384704469093,26.167045289430522,1.0,1.0,59464.785562795536,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.111363526287015,20.0,20.0,20.0,20.0,5.0,15.0
76,6881,0,2,0,4,15.0,2,1,3,2,6.0,-19.0,23.0,40.0,30.0,0.0,20.0,0.0,10.0,10.0,10.0,5.0,7.0,6.0,5.0,27.126193467343242,1.0,1.0,44475.7662330516,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.430359621643521,20.0,20.0,20.0,20.0,5.0,15.0
77,6882,0,2,0,4,15.0,2,1,3,2,6.0,3.0,23.0,25.0,15.0,20.0,20.0,10.0,10.0,10.0,7.0,6.0,7.0,6.0,2.0,23.0,1.0,1.0,50571.99999999999,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
78,6883,0,2,0,4,15.0,2,1,3,2,6.0,-18.0,24.0,20.0,16.0,16.0,17.0,16.0,15.0,8.0,8.0,8.0,5.0,8.0,3.0,24.48025674968978,1.0,1.0,49037.26250030767,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.3079664463656036,20.0,20.0,20.0,20.0,5.0,15.0
79,6884,0,2,0,4,15.0,2,1,3,2,6.0,9.0,23.0,15.0,25.0,20.0,10.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,25.709163719273125,1.0,1.0,59584.492921919526,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.4499730310131875,20.0,20.0,20.0,20.0,5.0,15.0
80,6885,0,2,1,2,15.0,2,1,3,2,6.0,2.0,24.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,6.0,8.0,5.0,1.0,24.95676048644515,1.0,1.0,50572.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.118148849397229,20.0,20.0,20.0,20.0,5.0,15.0
81,6886,0,2,1,2,15.0,2,1,3,2,6.0,-2.0,30.0,35.0,10.0,20.0,25.0,5.0,5.0,7.0,6.0,5.0,7.0,7.0,4.0,25.56378695415831,1.0,1.0,52980.6636616821,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,3.438085626252308,20.0,20.0,20.0,20.0,5.0,15.0
82,6887,0,2,1,2,15.0,2,1,3,2,6.0,32.0,30.0,25.0,20.0,20.0,20.0,0.0,15.0,8.0,8.0,7.0,9.0,6.0,6.0,26.651212725300116,1.0,1.0,44952.2668924097,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.127730522697767,20.0,20.0,20.0,20.0,5.0,15.0
83,6888,0,2,1,2,15.0,2,1,3,2,6.0,-19.0,30.0,40.0,10.0,20.0,10.0,0.0,20.0,6.070907248435151,6.437145564879884,6.030883476856914,8.741189964352849,2.588954282987396,3.584170653997762,25.441929193869516,1.0,1.0,55412.78710672115,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.289693512504064,20.0,20.0,20.0,20.0,5.0,15.0
84,6889,0,2,1,2,15.0,2,1,3,2,6.0,26.0,28.0,20.0,20.0,20.0,20.0,0.0,20.0,8.0,8.0,6.0,7.0,7.0,6.0,25.114496613482785,1.0,1.0,69071.74521597452,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.098797443581016,20.0,20.0,20.0,20.0,5.0,15.0
85,6890,0,2,1,2,15.0,2,1,3,2,6.0,63.0,30.0,30.0,3.0,30.0,30.0,3.0,4.0,7.0,4.0,4.0,6.0,4.0,3.0,25.358748379576216,1.0,1.0,44605.31827331465,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,2.3369640542251737,20.0,20.0,20.0,20.0,5.0,15.0
86,6891,0,2,0,1,15.0,2,1,3,2,6.0,37.0,27.0,40.0,20.0,20.0,20.0,0.0,0.0,6.0,6.680602871393138,6.680602871393138,6.638794257213725,6.289363772699052,4.999999999999999,26.152515383878146,1.0,1.0,54350.56643825291,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.244611343951739,20.0,20.0,20.0,20.0,5.0,15.0
87,6892,0,2,1,2,15.0,2,1,3,2,6.0,73.0,25.0,70.0,0.0,15.0,15.0,0.0,0.0,8.327046330845016,8.341280046024515,8.670640023012258,8.670640023012258,6.649476184442348,7.352182616500864,24.639858946510536,1.0,1.0,57873.010528410974,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,4.298578900486021,20.0,20.0,20.0,20.0,5.0,15.0
88,6893,0,2,0,4,15.0,2,2,6,4,6.0,-5.0,25.0,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,10.0,5.0,10.0,1.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
89,6894,0,2,0,4,15.0,2,2,6,4,6.0,0.0,26.0,25.0,20.0,20.0,20.0,5.0,10.0,6.7183492619759555,6.116663555541952,6.0,7.67996503159004,5.796628587131992,3.155047785927865,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
90,6895,0,2,1,2,15.0,2,2,6,4,6.0,12.0,26.0,25.0,25.0,25.0,13.0,12.0,0.0,7.0,8.0,8.0,8.0,6.0,5.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
91,6896,0,2,0,6,15.0,2,2,6,4,6.0,-11.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,8.0,8.0,9.0,8.0,8.0,8.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
92,6897,0,2,1,2,15.0,2,2,6,4,6.0,52.0,23.0,23.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,7.0,7.0,7.0,7.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
93,6898,0,2,1,2,15.0,2,2,6,4,6.0,66.0,29.0,30.0,20.0,20.0,20.0,10.0,0.0,8.0,3.0,6.0,7.0,6.0,3.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
94,6899,0,2,0,4,15.0,2,2,6,4,6.0,76.0,22.0,20.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,8.0,8.0,6.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
95,6900,0,2,1,2,15.0,2,2,6,4,6.0,7.0,32.0,50.0,0.0,10.0,30.0,0.0,10.0,8.0,5.0,6.0,7.0,7.0,6.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
96,6901,0,2,1,2,15.0,2,2,6,4,6.0,45.0,22.0,30.0,10.0,20.0,15.0,15.0,10.0,10.0,7.0,6.0,10.0,7.0,6.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
97,6902,0,2,1,2,15.0,2,2,6,4,6.0,2.0,24.0,20.0,15.0,20.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,5.0,4.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
98,6903,0,2,0,4,15.0,2,2,6,4,6.0,-1.0,23.0,40.0,30.0,0.0,20.0,0.0,10.0,5.470304332847766,7.413580505582915,7.558727079038411,5.713713356636126,8.244078522042111,6.31397905874255,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
99,6904,0,2,0,4,15.0,2,2,6,4,6.0,61.0,23.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,6.0,7.0,8.0,6.0,2.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
100,6905,0,2,0,4,15.0,2,2,6,4,6.0,-15.0,24.0,20.0,16.0,16.0,17.0,16.0,15.0,5.0,8.0,8.0,8.0,8.0,5.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
101,6906,0,2,0,4,15.0,2,2,6,4,6.0,2.0,23.0,15.0,25.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,9.0,8.0,6.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
102,6907,0,2,1,2,15.0,2,2,6,4,6.0,-33.0,24.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,4.0,5.0,8.0,7.0,2.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
103,6908,0,2,1,2,15.0,2,2,6,4,6.0,0.0,30.0,35.0,10.0,20.0,25.0,5.0,5.0,8.0,7.0,7.0,9.0,6.0,6.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
104,6909,0,2,1,2,15.0,2,2,6,4,6.0,6.0,30.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,6.0,8.0,7.0,4.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
105,6910,0,2,1,2,15.0,2,2,6,4,6.0,-1.0,30.0,40.0,10.0,20.0,10.0,0.0,20.0,8.0,2.0,3.0,8.0,2.0,1.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
106,6911,0,2,1,2,15.0,2,2,6,4,6.0,34.0,28.0,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,6.0,5.0,6.0,4.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
107,6912,0,2,1,2,15.0,2,2,6,4,6.0,73.0,30.0,30.0,3.0,30.0,30.0,3.0,4.0,9.0,6.0,6.0,7.0,6.0,4.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
108,6913,0,2,0,1,15.0,2,2,6,4,6.0,58.0,27.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,6.0,5.0,9.0,7.0,5.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
109,6914,0,2,1,2,15.0,2,2,6,4,6.0,55.0,25.0,70.0,0.0,15.0,15.0,0.0,0.0,8.0,9.0,9.0,9.0,6.0,8.0,23.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0
110,6915,0,2,0,4,3.0,2,2,4,3,2.0,21.0,25.0,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,8.0,10.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
111,6916,0,2,0,4,3.0,2,2,4,3,2.0,-4.0,26.0,25.0,20.0,20.0,20.0,5.0,10.0,6.0,8.0,8.0,8.0,5.0,6.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
112,6917,0,2,1,2,3.0,2,2,4,3,2.0,24.0,26.0,25.0,25.0,25.0,13.0,12.0,0.0,5.0,7.0,7.0,6.0,9.0,3.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
113,6918,0,2,0,6,3.0,2,2,4,3,2.0,6.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,8.0,7.0,8.0,7.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
114,6919,0,2,1,2,3.0,2,2,4,3,2.0,38.0,23.0,23.0,14.0,19.0,16.0,10.0,18.0,6.0,8.0,7.0,6.0,9.0,6.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
115,6920,0,2,1,2,3.0,2,2,4,3,2.0,55.0,29.0,30.0,20.0,20.0,20.0,10.0,0.0,2.0,5.0,4.0,1.0,4.0,2.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
116,6921,0,2,0,4,3.0,2,2,4,3,2.0,81.0,22.0,20.0,5.0,25.0,25.0,5.0,20.0,6.0,8.0,7.0,4.0,5.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
117,6922,0,2,1,2,3.0,2,2,4,3,2.0,-6.0,32.0,50.0,0.0,10.0,30.0,0.0,10.0,3.0,7.0,6.0,7.0,5.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
118,6923,0,2,1,2,3.0,2,2,4,3,2.0,34.0,22.0,30.0,10.0,20.0,15.0,15.0,10.0,3.0,7.0,10.0,8.0,7.0,6.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
119,6924,0,2,1,2,3.0,2,2,4,3,2.0,33.0,24.0,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,6.0,7.0,6.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
120,6925,0,2,0,4,3.0,2,2,4,3,2.0,2.0,23.0,40.0,30.0,0.0,20.0,0.0,10.0,4.0,5.0,9.0,7.0,8.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
121,6926,0,2,0,4,3.0,2,2,4,3,2.0,46.0,23.0,25.0,15.0,20.0,20.0,10.0,10.0,4.0,7.0,6.0,4.0,6.0,7.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
122,6927,0,2,0,4,3.0,2,2,4,3,2.0,-19.0,24.0,20.0,16.0,16.0,17.0,16.0,15.0,5.0,7.0,7.0,6.0,7.0,3.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
123,6928,0,2,0,4,3.0,2,2,4,3,2.0,-9.0,23.0,15.0,25.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,9.0,7.0,8.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
124,6929,0,2,1,2,3.0,2,2,4,3,2.0,-1.0,24.0,20.0,20.0,20.0,20.0,10.0,10.0,6.000000000000001,7.0978966823988445,7.318294329647624,8.24091037585482,5.48182075170964,5.379832515465749,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
125,6930,0,2,1,2,3.0,2,2,4,3,2.0,18.0,30.0,35.0,10.0,20.0,25.0,5.0,5.0,5.0,8.0,5.0,8.0,6.0,7.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
126,6931,0,2,1,2,3.0,2,2,4,3,2.0,65.0,30.0,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,7.0,8.0,10.0,1.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
127,6932,0,2,1,2,3.0,2,2,4,3,2.0,25.0,30.0,40.0,10.0,20.0,10.0,0.0,20.0,3.0,6.0,2.0,2.0,2.0,1.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
128,6933,0,2,1,2,3.0,2,2,4,3,2.0,46.0,28.0,20.0,20.0,20.0,20.0,0.0,20.0,2.0,7.0,7.0,8.0,6.0,6.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
129,6934,0,2,1,2,3.0,2,2,4,3,2.0,44.0,30.0,30.0,3.0,30.0,30.0,3.0,4.0,4.0,5.0,5.0,8.0,5.0,4.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
130,6935,0,2,0,1,3.0,2,2,4,3,2.0,44.0,27.0,40.0,20.0,20.0,20.0,0.0,0.0,6.0,6.0,6.0,8.0,5.0,5.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
131,6936,0,2,1,2,3.0,2,2,4,3,2.0,54.0,25.0,70.0,0.0,15.0,15.0,0.0,0.0,4.0,6.0,8.0,7.0,8.0,8.0,23.0,8.0,9.0,49642.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0
132,6937,0,2,0,4,6.0,2,1,6,3,16.0,65.0,25.0,15.0,30.0,20.0,20.0,10.0,5.0,7.0,10.0,10.0,5.0,5.0,4.0,23.0,8.0,5.0,20000.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,6.0,20.0,20.0,20.0,15.0,10.0,15.0
