iid_pid,race,date,career_c,age_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,clubbing,concerts,music,match
6593,2.0,4.0,15.0,29.0,7.0,6.0,7.0,7.0,6.0,5.0,27.0,2.0,7.0,4.0,7.0,0
6592,2.0,4.0,15.0,30.0,5.0,6.0,5.0,4.0,3.0,4.0,27.0,2.0,7.0,4.0,7.0,0
6591,2.0,4.0,15.0,25.0,9.0,8.0,8.0,8.0,7.0,7.0,27.0,2.0,7.0,4.0,7.0,0
6590,2.0,4.0,15.0,23.0,9.0,9.0,7.0,8.0,7.0,6.0,27.0,2.0,7.0,4.0,7.0,0
6589,2.0,4.0,15.0,22.0,7.0,7.0,7.0,7.0,6.0,5.0,27.0,2.0,7.0,4.0,7.0,0
6588,2.0,4.0,15.0,26.0,9.0,8.0,8.0,8.0,6.0,6.0,27.0,2.0,7.0,4.0,7.0,1
6587,2.0,4.0,15.0,28.0,8.0,10.0,9.0,8.0,5.0,3.0,27.0,2.0,7.0,4.0,7.0,0
6586,2.0,4.0,15.0,30.0,5.0,8.0,7.0,4.0,3.0,4.0,27.0,2.0,7.0,4.0,7.0,0
6585,2.0,4.0,15.0,26.0,7.0,8.0,7.0,7.0,6.0,5.13536082015149,27.0,2.0,7.0,4.0,7.0,0
6584,2.0,4.0,15.0,27.0,8.0,8.0,8.0,6.0,7.0,7.0,27.0,2.0,7.0,4.0,7.0,0
6583,2.0,4.0,15.0,25.0,6.0,6.0,5.0,4.0,4.0,2.0,27.0,2.0,7.0,4.0,7.0,0
6582,2.0,4.0,15.0,24.0,7.0,8.0,8.0,7.0,7.0,8.0,27.0,2.0,7.0,4.0,7.0,0
6581,2.0,4.0,15.0,21.0,7.0,7.0,8.0,6.0,7.0,5.0,27.0,2.0,7.0,4.0,7.0,0
6580,6.0,6.0,6.0,27.0,6.0,6.0,5.0,5.0,5.0,6.0,30.0,3.0,6.0,5.0,5.0,0
6579,6.0,6.0,6.0,29.0,3.0,6.0,6.0,5.0,6.0,4.0,30.0,3.0,6.0,5.0,5.0,0
6578,6.0,6.0,6.0,30.0,6.0,5.0,5.0,5.0,5.0,4.0,30.0,3.0,6.0,5.0,5.0,0
6577,6.0,6.0,6.0,25.0,8.0,10.0,10.0,7.0,9.0,5.0,30.0,3.0,6.0,5.0,5.0,0
6576,6.0,6.0,6.0,23.0,4.0,9.0,8.0,10.0,6.0,6.0,30.0,3.0,6.0,5.0,5.0,0
6575,6.0,6.0,6.0,22.0,3.0,7.0,5.0,6.0,5.0,6.0,30.0,3.0,6.0,5.0,5.0,0
6574,6.0,6.0,6.0,26.0,5.0,6.0,6.0,4.0,3.0,6.0,30.0,3.0,6.0,5.0,5.0,0
6573,6.0,6.0,6.0,28.0,5.0,8.0,7.0,7.0,4.0,3.0,30.0,3.0,6.0,5.0,5.0,1
6572,6.0,6.0,6.0,30.0,6.0,8.0,9.0,8.0,7.0,5.0,30.0,3.0,6.0,5.0,5.0,0
6571,6.0,6.0,6.0,26.0,5.0,8.0,6.0,8.0,8.0,5.0,30.0,3.0,6.0,5.0,5.0,0
6570,6.0,6.0,6.0,27.0,5.0,5.0,7.0,7.0,4.0,2.0,30.0,3.0,6.0,5.0,5.0,0
6569,6.0,6.0,6.0,25.0,4.0,2.0,4.0,4.0,5.0,3.0,30.0,3.0,6.0,5.0,5.0,1
6568,6.0,6.0,6.0,24.0,6.0,8.0,9.0,9.0,8.0,8.0,30.0,3.0,6.0,5.0,5.0,0
6567,6.0,6.0,6.0,21.0,6.0,9.0,8.0,9.0,8.0,8.0,30.0,3.0,6.0,5.0,5.0,0
6566,2.0,6.0,11.0,27.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,1.0,6.0,8.0,7.0,1
6565,2.0,6.0,11.0,29.0,7.0,9.0,7.0,8.0,6.0,6.0,28.0,1.0,6.0,8.0,7.0,1
6564,2.0,6.0,11.0,30.0,7.0,6.0,6.0,5.0,5.0,4.0,28.0,1.0,6.0,8.0,7.0,0
6563,2.0,6.0,11.0,25.0,6.0,9.0,9.0,9.0,7.0,8.0,28.0,1.0,6.0,8.0,7.0,1
6562,2.0,6.0,11.0,23.0,7.0,9.0,9.0,7.0,6.0,6.0,28.0,1.0,6.0,8.0,7.0,0
6561,2.0,6.0,11.0,22.0,4.0,7.0,7.0,6.0,5.0,4.0,28.0,1.0,6.0,8.0,7.0,0
6560,2.0,6.0,11.0,26.0,6.0,5.0,7.0,6.0,5.0,5.0,28.0,1.0,6.0,8.0,7.0,0
6559,2.0,6.0,11.0,28.0,8.0,8.0,8.0,6.0,4.0,5.0,28.0,1.0,6.0,8.0,7.0,1
6558,2.0,6.0,11.0,30.0,6.0,8.0,8.0,8.0,6.0,6.0,28.0,1.0,6.0,8.0,7.0,1
6557,2.0,6.0,11.0,26.0,7.0,9.0,8.0,7.0,7.0,7.336588277297678,28.0,1.0,6.0,8.0,7.0,0
6556,2.0,6.0,11.0,27.0,7.0,9.0,6.0,5.0,3.0,5.0,28.0,1.0,6.0,8.0,7.0,0
6555,2.0,6.0,11.0,25.0,8.0,8.0,7.0,7.0,7.0,10.0,28.0,1.0,6.0,8.0,7.0,1
6554,2.0,6.0,11.0,24.0,7.0,10.0,10.0,7.0,8.0,6.0,28.0,1.0,6.0,8.0,7.0,0
6553,2.0,6.0,11.0,21.0,7.0,7.0,8.0,5.0,7.0,2.0,28.0,1.0,6.0,8.0,7.0,0
6552,4.0,7.0,7.0,27.0,6.0,5.0,5.0,5.0,5.0,6.0,27.0,5.0,4.0,8.0,10.0,0
6551,4.0,7.0,7.0,29.0,8.0,9.0,7.0,8.0,6.0,7.0,27.0,5.0,4.0,8.0,10.0,0
6550,4.0,7.0,7.0,30.0,6.0,5.0,5.0,5.0,5.0,4.0,27.0,5.0,4.0,8.0,10.0,0
6549,4.0,7.0,7.0,25.0,7.0,6.0,6.0,5.0,9.0,3.0,27.0,5.0,4.0,8.0,10.0,0
6548,4.0,7.0,7.0,23.0,4.0,4.0,6.0,2.0,9.0,3.0,27.0,5.0,4.0,8.0,10.0,0
6547,4.0,7.0,7.0,22.0,5.0,6.0,8.0,4.0,8.0,4.0,27.0,5.0,4.0,8.0,10.0,1
6546,4.0,7.0,7.0,26.0,2.0,6.0,4.0,3.0,4.0,5.0,27.0,5.0,4.0,8.0,10.0,0
6545,4.0,7.0,7.0,28.0,7.0,8.0,8.0,7.0,6.0,7.0,27.0,5.0,4.0,8.0,10.0,0
6544,4.0,7.0,7.0,30.0,7.0,7.0,8.0,4.0,9.0,3.0,27.0,5.0,4.0,8.0,10.0,0
6543,4.0,7.0,7.0,26.0,6.0,6.0,7.0,2.0,9.0,5.0,27.0,5.0,4.0,8.0,10.0,0
6542,4.0,7.0,7.0,27.0,5.0,5.0,6.0,4.0,7.0,4.0,27.0,5.0,4.0,8.0,10.0,0
6541,4.0,7.0,7.0,25.0,6.0,3.0,5.0,4.0,5.0,1.0,27.0,5.0,4.0,8.0,10.0,1
6540,4.0,7.0,7.0,24.0,8.0,7.0,8.0,6.0,10.0,5.0,27.0,5.0,4.0,8.0,10.0,0
6539,4.0,7.0,7.0,21.0,4.0,4.0,7.0,4.0,8.0,2.0,27.0,5.0,4.0,8.0,10.0,0
6538,4.0,6.0,2.0,27.0,5.0,4.0,5.0,5.0,5.0,5.0,22.0,3.0,4.0,8.0,8.0,0
6537,4.0,6.0,2.0,29.0,6.0,8.0,7.0,6.0,6.0,6.0,22.0,3.0,4.0,8.0,8.0,0
6536,4.0,6.0,2.0,30.0,6.0,5.0,5.0,5.0,5.0,4.0,22.0,3.0,4.0,8.0,8.0,0
6535,4.0,6.0,2.0,25.0,7.0,7.0,7.0,7.0,5.0,8.0,22.0,3.0,4.0,8.0,8.0,0
6534,4.0,6.0,2.0,23.0,10.0,7.0,8.0,7.0,8.0,5.0,22.0,3.0,4.0,8.0,8.0,0
6533,4.0,6.0,2.0,22.0,8.0,8.0,8.0,6.0,5.0,7.0,22.0,3.0,4.0,8.0,8.0,0
6532,4.0,6.0,2.0,26.0,5.0,7.0,7.0,5.0,4.0,4.0,22.0,3.0,4.0,8.0,8.0,0
6531,4.0,6.0,2.0,28.0,7.0,8.0,8.0,8.0,8.0,7.0,22.0,3.0,4.0,8.0,8.0,0
6530,4.0,6.0,2.0,30.0,6.0,6.0,3.0,3.0,3.0,2.0,22.0,3.0,4.0,8.0,8.0,0
6529,4.0,6.0,2.0,26.0,3.0,8.0,7.0,6.0,6.0,6.106564409485006,22.0,3.0,4.0,8.0,8.0,0
6528,4.0,6.0,2.0,27.0,6.0,7.0,7.0,7.0,6.0,4.0,22.0,3.0,4.0,8.0,8.0,0
6527,4.0,6.0,2.0,25.0,5.0,7.0,3.0,3.0,3.0,0.0,22.0,3.0,4.0,8.0,8.0,0
6526,4.0,6.0,2.0,24.0,7.0,9.0,9.0,8.0,7.0,7.0,22.0,3.0,4.0,8.0,8.0,0
6525,4.0,6.0,2.0,21.0,5.0,8.0,7.0,7.0,8.0,5.0,22.0,3.0,4.0,8.0,8.0,0
6524,2.0,2.0,7.0,25.0,7.0,6.0,8.0,7.0,8.0,7.12778253404921,27.0,1.0,7.0,8.0,8.0,0
6523,2.0,2.0,7.0,22.0,7.0,6.0,7.0,5.0,7.0,3.0,27.0,1.0,7.0,8.0,8.0,0
6522,2.0,2.0,7.0,28.0,4.0,7.0,6.0,3.0,9.0,3.0,27.0,1.0,7.0,8.0,8.0,0
6521,2.0,2.0,7.0,25.0,8.0,7.0,7.0,7.0,8.0,6.0,27.0,1.0,7.0,8.0,8.0,0
6520,2.0,2.0,7.0,29.0,8.0,7.0,7.0,5.0,8.0,3.0,27.0,1.0,7.0,8.0,8.0,0
6519,2.0,2.0,7.0,25.0,7.0,7.0,6.0,8.0,7.0,5.0,27.0,1.0,7.0,8.0,8.0,1
6518,4.0,2.0,7.0,25.0,7.0,8.0,9.0,8.0,9.0,9.0,27.0,8.0,6.0,5.0,7.0,1
6517,4.0,2.0,7.0,22.0,6.0,7.0,8.0,8.0,9.0,5.0,27.0,8.0,6.0,5.0,7.0,0
6516,4.0,2.0,7.0,28.0,5.0,7.0,8.0,6.0,9.0,7.0,27.0,8.0,6.0,5.0,7.0,0
6515,4.0,2.0,7.0,25.0,6.0,8.0,9.0,7.0,9.0,6.0,27.0,8.0,6.0,5.0,7.0,0
6514,4.0,2.0,7.0,29.0,7.0,8.0,8.0,5.0,8.0,7.0,27.0,8.0,6.0,5.0,7.0,0
6513,4.0,2.0,7.0,25.0,5.0,7.0,8.0,7.0,8.0,6.0,27.0,8.0,6.0,5.0,7.0,1
6512,2.0,7.0,15.0,25.0,6.0,7.0,8.0,5.0,8.0,4.0,28.0,1.0,3.0,7.0,10.0,0
6511,2.0,7.0,15.0,22.0,7.0,7.0,7.0,6.0,6.0,7.0,28.0,1.0,3.0,7.0,10.0,0
6510,2.0,7.0,15.0,28.0,8.0,8.0,8.0,5.0,5.0,5.0,28.0,1.0,3.0,7.0,10.0,0
6509,2.0,7.0,15.0,25.0,4.0,7.0,6.0,4.0,5.0,4.0,28.0,1.0,3.0,7.0,10.0,0
6508,2.0,7.0,15.0,29.0,4.0,9.0,7.0,4.0,8.0,4.0,28.0,1.0,3.0,7.0,10.0,0
6507,2.0,7.0,15.0,25.0,5.0,6.0,6.0,5.0,6.0,4.0,28.0,1.0,3.0,7.0,10.0,0
6506,2.0,2.0,13.0,25.0,2.0,2.0,7.0,2.0,8.0,1.0,24.0,4.0,6.0,6.0,6.0,0
6505,2.0,2.0,13.0,22.0,6.0,7.0,9.0,9.0,10.0,8.0,24.0,4.0,6.0,6.0,6.0,0
6504,2.0,2.0,13.0,28.0,1.0,3.0,7.0,1.0,9.0,2.0,24.0,4.0,6.0,6.0,6.0,0
6503,2.0,2.0,13.0,25.0,4.0,6.0,6.0,7.0,5.0,4.0,24.0,4.0,6.0,6.0,6.0,0
6502,2.0,2.0,13.0,29.0,3.0,3.0,4.0,3.0,8.0,2.0,24.0,4.0,6.0,6.0,6.0,0
6501,2.0,2.0,13.0,25.0,5.0,4.0,7.0,7.0,7.0,4.0,24.0,4.0,6.0,6.0,6.0,1
6500,2.0,4.0,7.0,25.0,2.0,7.0,8.0,5.0,9.0,7.335803195189937,28.0,3.0,7.0,5.0,7.0,0
6499,2.0,4.0,7.0,22.0,4.0,8.0,7.0,6.0,8.0,5.0,28.0,3.0,7.0,5.0,7.0,0
6498,2.0,4.0,7.0,28.0,3.5,5.0,7.5,2.0,8.0,5.0,28.0,3.0,7.0,5.0,7.0,0
6497,2.0,4.0,7.0,25.0,5.0,7.0,7.0,5.0,6.0,6.0,28.0,3.0,7.0,5.0,7.0,0
6496,2.0,4.0,7.0,29.0,3.0,6.0,8.0,3.0,8.0,3.0,28.0,3.0,7.0,5.0,7.0,0
6495,2.0,4.0,7.0,25.0,3.0,5.0,7.0,4.0,8.0,2.0,28.0,3.0,7.0,5.0,7.0,0
6494,4.0,6.0,2.0,25.0,4.0,8.0,7.0,6.0,6.0,7.369111718823107,24.0,4.0,5.0,5.0,7.0,0
6493,4.0,6.0,2.0,22.0,8.0,9.0,9.0,8.0,9.0,7.0,24.0,4.0,5.0,5.0,7.0,1
6492,4.0,6.0,2.0,28.0,2.0,7.0,7.0,3.0,6.0,2.0,24.0,4.0,5.0,5.0,7.0,0
6491,4.0,6.0,2.0,25.0,7.0,8.0,7.0,5.0,5.0,5.0,24.0,4.0,5.0,5.0,7.0,0
6490,4.0,6.0,2.0,29.0,4.0,9.0,9.0,7.0,9.0,7.0,24.0,4.0,5.0,5.0,7.0,0
6489,4.0,6.0,2.0,25.0,6.0,7.0,8.0,7.0,6.0,6.0,24.0,4.0,5.0,5.0,7.0,1
6488,2.0,4.0,7.0,25.0,7.0,8.0,9.0,6.0,9.0,4.933517967035663,30.0,1.0,5.0,7.0,5.0,1
6487,2.0,4.0,7.0,22.0,5.0,9.0,8.0,6.0,6.0,2.0,30.0,1.0,5.0,7.0,5.0,0
6486,2.0,4.0,7.0,28.0,6.0,6.0,6.0,5.0,8.0,3.0,30.0,1.0,5.0,7.0,5.0,0
6485,2.0,4.0,7.0,25.0,6.0,8.0,7.0,6.0,5.0,6.0,30.0,1.0,5.0,7.0,5.0,0
6484,2.0,4.0,7.0,29.0,6.0,8.0,7.0,4.0,8.0,5.0,30.0,1.0,5.0,7.0,5.0,0
6483,2.0,4.0,7.0,25.0,7.0,5.0,7.0,8.0,7.0,5.0,30.0,1.0,5.0,7.0,5.0,1
6482,2.0,4.0,7.0,25.0,6.0,9.0,8.0,8.0,9.0,1.0,26.0,6.0,4.0,6.0,6.0,0
6481,2.0,4.0,7.0,22.0,10.0,10.0,10.0,9.0,10.0,10.0,26.0,6.0,4.0,6.0,6.0,1
6480,2.0,4.0,7.0,28.0,4.0,7.0,6.0,6.0,5.0,8.0,26.0,6.0,4.0,6.0,6.0,1
6479,2.0,4.0,7.0,25.0,7.0,8.0,8.0,7.0,8.0,6.0,26.0,6.0,4.0,6.0,6.0,0
6478,2.0,4.0,7.0,29.0,6.0,7.0,7.0,6.0,8.0,6.0,26.0,6.0,4.0,6.0,6.0,1
6477,2.0,4.0,7.0,25.0,6.0,7.0,6.0,8.0,7.0,4.0,26.0,6.0,4.0,6.0,6.0,1
6476,4.0,4.0,11.0,27.0,6.0,9.0,9.0,7.0,7.0,5.0,25.0,5.0,5.0,5.0,10.0,0
6475,4.0,4.0,11.0,27.0,8.0,6.0,6.0,7.0,6.0,8.0,25.0,5.0,5.0,5.0,10.0,1
6474,4.0,4.0,11.0,28.0,5.0,6.0,8.0,5.0,8.0,4.0,25.0,5.0,5.0,5.0,10.0,0
6473,4.0,4.0,11.0,24.0,4.0,4.0,4.0,2.0,2.0,1.0,25.0,5.0,5.0,5.0,10.0,0
6472,4.0,4.0,11.0,28.0,8.0,8.0,8.0,7.0,7.0,6.0,25.0,5.0,5.0,5.0,10.0,0
6471,4.0,4.0,11.0,24.0,8.0,6.0,7.0,7.0,6.0,6.0,25.0,5.0,5.0,5.0,10.0,0
6470,4.0,4.0,11.0,30.0,7.0,8.0,6.0,7.0,7.0,6.0,25.0,5.0,5.0,5.0,10.0,1
6469,4.0,4.0,11.0,26.0,9.0,8.0,8.0,7.0,8.589767845338066,7.0,25.0,5.0,5.0,5.0,10.0,0
6468,2.0,4.0,11.0,27.0,7.0,9.0,9.0,9.0,7.0,6.0,22.0,1.0,3.0,4.0,5.0,0
6467,2.0,4.0,11.0,27.0,8.0,7.0,6.0,7.0,5.0,7.0,22.0,1.0,3.0,4.0,5.0,0
6466,2.0,4.0,11.0,28.0,6.0,6.0,9.0,7.0,9.0,7.0,22.0,1.0,3.0,4.0,5.0,0
6465,2.0,4.0,11.0,24.0,9.0,8.0,8.0,9.0,6.0,5.0,22.0,1.0,3.0,4.0,5.0,0
6464,2.0,4.0,11.0,28.0,7.0,7.0,8.0,6.0,7.0,5.0,22.0,1.0,3.0,4.0,5.0,0
6463,2.0,4.0,11.0,24.0,7.0,7.0,7.0,8.0,8.0,7.0,22.0,1.0,3.0,4.0,5.0,1
6462,2.0,4.0,11.0,30.0,7.0,8.0,7.0,7.0,7.0,7.0,22.0,1.0,3.0,4.0,5.0,0
6461,2.0,4.0,11.0,26.0,9.0,9.0,9.0,9.0,8.0,9.0,22.0,1.0,3.0,4.0,5.0,1
6460,2.0,2.0,11.0,27.0,5.628995767118219,7.185502116440891,7.185502116440891,6.900495061637923,7.542998589039407,5.728500705480298,28.0,0.0,9.0,6.0,6.0,0
6459,2.0,2.0,11.0,27.0,4.0,8.0,8.0,5.0,7.0,6.0,28.0,0.0,9.0,6.0,6.0,0
6458,2.0,2.0,11.0,28.0,6.0,10.0,9.0,8.0,8.0,9.0,28.0,0.0,9.0,6.0,6.0,0
6457,2.0,2.0,11.0,24.0,6.0,7.0,6.0,6.0,4.0,8.0,28.0,0.0,9.0,6.0,6.0,0
6456,2.0,2.0,11.0,28.0,7.0,8.0,9.0,6.0,9.0,6.0,28.0,0.0,9.0,6.0,6.0,0
6455,2.0,2.0,11.0,24.0,6.0,8.0,8.0,6.0,8.0,5.0,28.0,0.0,9.0,6.0,6.0,0
6454,2.0,2.0,11.0,30.0,7.0,8.0,8.0,6.0,7.0,6.0,28.0,0.0,9.0,6.0,6.0,0
6453,2.0,2.0,11.0,26.0,8.0,9.0,9.0,7.0,9.0,7.0,28.0,0.0,9.0,6.0,6.0,1
6452,4.0,7.0,1.0,27.0,7.0,9.0,9.0,9.0,8.0,6.0,25.0,7.0,6.0,7.0,9.0,0
6451,4.0,7.0,1.0,27.0,7.0,7.0,7.0,6.0,7.114667773832779,5.11737526906816,25.0,7.0,6.0,7.0,9.0,0
6450,4.0,7.0,1.0,28.0,6.0,8.0,9.0,7.0,8.0,6.0,25.0,7.0,6.0,7.0,9.0,0
6449,4.0,7.0,1.0,24.0,4.0,7.0,6.0,5.0,5.0,3.0,25.0,7.0,6.0,7.0,9.0,0
6448,4.0,7.0,1.0,28.0,8.0,8.0,9.0,8.0,7.0,7.0,25.0,7.0,6.0,7.0,9.0,0
6447,4.0,7.0,1.0,24.0,7.0,7.0,8.0,8.0,8.0,7.0,25.0,7.0,6.0,7.0,9.0,0
6446,4.0,7.0,1.0,30.0,7.0,8.0,8.0,7.0,7.0,7.0,25.0,7.0,6.0,7.0,9.0,0
6445,4.0,7.0,1.0,26.0,8.0,9.0,9.0,8.0,8.0,7.0,25.0,7.0,6.0,7.0,9.0,0
6444,2.0,5.0,3.0,27.0,5.0,9.0,9.0,7.0,7.0,4.0,29.0,1.0,5.0,7.0,6.0,0
6443,2.0,5.0,3.0,27.0,5.0,7.0,7.0,6.0,7.0,5.297436572082597,29.0,1.0,5.0,7.0,6.0,0
6442,2.0,5.0,3.0,28.0,4.0,8.0,8.0,5.0,7.0,4.0,29.0,1.0,5.0,7.0,6.0,0
6441,2.0,5.0,3.0,24.0,3.0,8.0,5.0,4.0,2.0,7.0,29.0,1.0,5.0,7.0,6.0,0
6440,2.0,5.0,3.0,28.0,5.0,7.0,8.0,5.0,6.0,5.0,29.0,1.0,5.0,7.0,6.0,0
6439,2.0,5.0,3.0,24.0,6.0,7.0,8.0,7.0,8.0,8.0,29.0,1.0,5.0,7.0,6.0,0
6438,2.0,5.0,3.0,30.0,6.0,9.0,6.0,6.0,6.0,4.0,29.0,1.0,5.0,7.0,6.0,0
6437,2.0,5.0,3.0,26.0,8.0,9.0,8.0,8.0,8.0,9.0,29.0,1.0,5.0,7.0,6.0,1
6436,3.0,4.0,3.0,27.0,8.0,8.0,8.0,9.0,9.0,6.0,25.0,3.0,8.0,5.0,10.0,1
6435,3.0,4.0,3.0,27.0,8.0,7.0,8.0,7.0,7.0,4.518474647556454,25.0,3.0,8.0,5.0,10.0,1
6434,3.0,4.0,3.0,28.0,5.0,7.0,8.0,6.0,8.0,5.0,25.0,3.0,8.0,5.0,10.0,0
6433,3.0,4.0,3.0,24.0,8.0,6.0,5.0,8.0,5.0,8.0,25.0,3.0,8.0,5.0,10.0,1
6432,3.0,4.0,3.0,28.0,5.0,8.0,9.0,8.0,7.0,6.0,25.0,3.0,8.0,5.0,10.0,0
6431,3.0,4.0,3.0,24.0,9.0,8.0,7.0,8.0,9.0,8.0,25.0,3.0,8.0,5.0,10.0,1
6430,3.0,4.0,3.0,30.0,6.0,8.0,7.0,7.0,6.0,7.0,25.0,3.0,8.0,5.0,10.0,1
6429,3.0,4.0,3.0,26.0,9.0,9.0,9.0,8.0,9.0,8.0,25.0,3.0,8.0,5.0,10.0,1
6428,2.0,4.0,7.0,25.0,3.0,8.0,5.0,1.0,8.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6427,2.0,4.0,7.0,33.0,5.0,9.0,7.0,5.0,8.0,5.348470608386609,31.0,3.0,3.0,3.0,7.0,0
6426,2.0,4.0,7.0,24.0,6.0,6.0,8.0,4.0,10.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6425,2.0,4.0,7.0,22.0,2.816555334829296,5.7394069475922205,4.363354548940206,1.8092683621551584,5.7394069475922205,1.0,31.0,3.0,3.0,3.0,7.0,0
6424,2.0,4.0,7.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6423,2.0,4.0,7.0,28.0,6.0,8.0,6.0,6.0,6.0,5.0,31.0,3.0,3.0,3.0,7.0,0
6422,2.0,4.0,7.0,30.0,4.0,6.0,6.0,6.0,6.0,4.369619761768851,31.0,3.0,3.0,3.0,7.0,1
6421,2.0,4.0,7.0,21.0,5.0,3.0,9.0,2.0,10.0,6.992175889680938,31.0,3.0,3.0,3.0,7.0,0
6420,2.0,4.0,7.0,24.0,3.0,1.0,3.0,4.0,2.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6419,2.0,4.0,7.0,25.0,7.0,5.0,8.0,6.0,6.0,5.0,31.0,3.0,3.0,3.0,7.0,0
6418,2.0,4.0,7.0,26.0,6.0,5.0,5.0,5.0,5.0,4.114270286183876,31.0,3.0,3.0,3.0,7.0,0
6417,2.0,4.0,7.0,25.0,5.0,9.0,8.0,4.0,9.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6416,2.0,4.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,7.0,0
6415,2.0,4.0,7.0,27.0,7.290210798795066,7.054995136886219,7.290210798795066,7.407818629749489,5.658854183619088,5.541246352664664,31.0,3.0,3.0,3.0,7.0,0
6414,2.0,4.0,7.0,28.0,4.0,4.0,4.0,10.0,4.0,4.0,31.0,3.0,3.0,3.0,7.0,0
6413,2.0,4.0,7.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6412,2.0,4.0,7.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,3.0,3.0,3.0,7.0,0
6411,2.0,4.0,7.0,38.0,6.0,6.0,6.0,6.0,6.0,6.0,31.0,3.0,3.0,3.0,7.0,0
6410,2.0,1.0,7.0,25.0,5.0,9.0,9.0,6.0,9.0,5.0,29.0,2.0,0.0,0.0,1.0,1
6409,2.0,1.0,7.0,33.0,7.0,8.0,8.0,7.0,8.0,6.0,29.0,2.0,0.0,0.0,1.0,0
6408,2.0,1.0,7.0,24.0,4.0,6.0,7.0,5.0,9.0,2.0,29.0,2.0,0.0,0.0,1.0,0
6407,2.0,1.0,7.0,22.0,7.0,7.0,7.0,6.0,7.0,6.0,29.0,2.0,0.0,0.0,1.0,1
6406,2.0,1.0,7.0,26.0,6.0,6.0,7.0,3.0,7.0,1.0,29.0,2.0,0.0,0.0,1.0,0
6405,2.0,1.0,7.0,28.0,6.0,6.0,6.0,6.0,6.0,4.0,29.0,2.0,0.0,0.0,1.0,0
6404,2.0,1.0,7.0,30.0,6.0,8.0,8.0,6.0,8.0,5.0,29.0,2.0,0.0,0.0,1.0,1
6403,2.0,1.0,7.0,21.0,8.0,10.0,10.0,6.0,10.0,2.0,29.0,2.0,0.0,0.0,1.0,0
6402,2.0,1.0,7.0,24.0,6.0,8.0,7.0,6.0,7.0,6.0,29.0,2.0,0.0,0.0,1.0,0
6401,2.0,1.0,7.0,25.0,7.0,8.0,9.0,9.0,9.0,8.0,29.0,2.0,0.0,0.0,1.0,1
6400,2.0,1.0,7.0,26.0,7.0,6.0,6.0,6.0,6.0,5.635616454638804,29.0,2.0,0.0,0.0,1.0,0
6399,2.0,1.0,7.0,25.0,7.0,9.0,9.0,7.0,9.0,5.673028304582009,29.0,2.0,0.0,0.0,1.0,1
6398,2.0,1.0,7.0,23.0,9.0,8.0,9.0,7.0,10.0,7.0,29.0,2.0,0.0,0.0,1.0,1
6397,2.0,1.0,7.0,27.0,8.55204725388095,8.700781668432839,8.776023626940475,8.62728921238859,7.073492456044249,7.0,29.0,2.0,0.0,0.0,1.0,0
6396,2.0,1.0,7.0,28.0,7.0,8.0,8.0,7.0,8.0,7.0,29.0,2.0,0.0,0.0,1.0,1
6395,2.0,1.0,7.0,24.0,7.0,8.0,6.0,6.0,7.0,5.0,29.0,2.0,0.0,0.0,1.0,1
6394,2.0,1.0,7.0,33.0,5.0,6.0,7.688106260822943,4.0,4.0,5.0,29.0,2.0,0.0,0.0,1.0,0
6393,2.0,1.0,7.0,38.0,6.0,6.0,9.0,6.0,9.0,5.0,29.0,2.0,0.0,0.0,1.0,0
6392,2.0,99.0,8.0,25.0,7.0,8.0,8.0,6.0,7.0,5.0,26.0,5.0,4.0,6.0,6.0,0
6391,2.0,99.0,8.0,33.0,7.0,9.0,8.0,8.0,9.0,8.0,26.0,5.0,4.0,6.0,6.0,0
6390,2.0,99.0,8.0,24.0,7.0,8.0,8.0,6.0,7.0,7.0,26.0,5.0,4.0,6.0,6.0,0
6389,2.0,99.0,8.0,22.0,8.0,8.0,8.0,7.0,7.0,6.0,26.0,5.0,4.0,6.0,6.0,0
6388,2.0,99.0,8.0,26.0,6.0,8.0,10.0,8.0,8.0,8.0,26.0,5.0,4.0,6.0,6.0,0
6387,2.0,99.0,8.0,28.0,5.0,6.0,5.0,5.0,6.0,5.0,26.0,5.0,4.0,6.0,6.0,0
6386,2.0,99.0,8.0,30.0,6.0,8.0,8.0,8.0,8.0,5.406143709496261,26.0,5.0,4.0,6.0,6.0,0
6385,2.0,99.0,8.0,21.0,7.0,10.0,8.0,6.0,8.627560759773372,7.018794099309317,26.0,5.0,4.0,6.0,6.0,1
6384,2.0,99.0,8.0,24.0,6.0,7.0,8.0,6.0,6.0,5.0,26.0,5.0,4.0,6.0,6.0,0
6383,2.0,99.0,8.0,25.0,7.0,8.0,8.0,8.0,7.0,7.0,26.0,5.0,4.0,6.0,6.0,0
